,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-08-03,14.621786117553711,14.873614511397477,14.55882901909277,14.716221765245123,5004600,2355040000.0,34434891178.28369
2000-08-04,14.448654174804688,14.62178619650714,14.385697076003796,14.62178619650714,4710200,2355040000.0,34027158527.83203
2000-08-07,14.385697364807129,14.543090114969134,14.354218814774729,14.43291518985573,4082800,2355040000.0,33878892722.01538
2000-08-08,14.228300094604492,14.354214254733733,14.16534301453987,14.354214254733733,5072400,2355040000.0,33508215854.797363
2000-08-09,14.181086540222168,14.291261463398143,14.10239016652504,14.244043639179868,6841600,2355040000.0,33397026045.684814
2000-08-10,14.306998252868652,14.338476796879366,14.181084076825805,14.244041164847228,3769400,2355040000.0,33693553165.43579
2000-08-11,14.668993949890137,14.731951005469064,14.212555296942911,14.322730144206036,5727400,2355040000.0,34546067511.74927
2000-08-14,14.92082691192627,15.031001794187329,14.621780802931967,14.684737878509715,6100200,2355040000.0,35139144210.66284
2000-08-15,15.802230834960938,15.802230834960938,14.99952787422089,15.046745695440892,15182000,2355040000.0,37214885705.56641
2000-08-16,15.802230834960938,15.84944865618094,15.424488265200916,15.613359550080926,8558200,2355040000.0,37214885705.56641
2000-08-17,15.676313400268555,15.786488293643936,15.487442154482187,15.739270482197345,6430000,2355040000.0,36918345110.16846
2000-08-18,15.865189552307129,15.912407378355663,15.644839697413977,15.676318248112999,7448400,2355040000.0,37363156003.26538
2000-08-21,15.912399291992188,15.975356361396704,15.865181489938797,15.912399291992186,3784200,2355040000.0,37474336828.61328
2000-08-22,16.148487091064453,16.195704889576337,15.959615897016915,15.975355163187542,6165600,2355040000.0,38030333038.94043
2000-08-23,16.195711135864258,16.242928952586894,16.085536230178107,16.132754046900743,3967400,2355040000.0,38141547553.40576
2000-08-24,15.849448204040527,16.1799729431516,15.644837651257482,16.1799729431516,8534200,2355040000.0,37326084498.4436
2000-08-25,15.802230834960938,15.802230834960938,15.455966812680916,15.644838097560928,6586000,2355040000.0,37214885705.56641
2000-08-28,15.802230834960938,15.928145024880944,15.69205591878093,15.802230834960938,4082400,2355040000.0,37214885705.56641
2000-08-29,15.73926830291748,15.86518244934082,15.660571961402892,15.86518244934082,3541200,2355040000.0,37066606424.10278
2000-08-30,15.629096984863281,15.692054072415601,15.503182809758643,15.629096984863283,3840600,2355040000.0,36807148563.23242
2000-08-31,15.570069313049316,15.676309361432521,15.455959631452545,15.581873762869673,5414600,2355040000.0,36668136035.00366
2000-09-01,15.455962181091309,15.534658526208883,15.361526566950223,15.518919257185368,4314000,2355040000.0,36399409174.957275
2000-09-05,15.73926830291748,15.786486107826233,15.393004400253295,15.471700741767883,4975200,2355040000.0,37066606424.10278
2000-09-06,15.975358963012695,16.211448011727168,15.739269914298221,15.802226993955413,11835000,2355040000.0,37622609372.25342
2000-09-07,15.77075481414795,16.06980106311882,15.755015537886326,16.03832251059557,5867800,2355040000.0,37140758417.51099
2000-09-08,15.975358963012695,15.991098232926992,15.770748454126817,15.802226993955413,6683600,2355040000.0,37622609372.25342
2000-09-11,15.786487579345703,16.05405516543631,15.707791230495527,15.94388027704606,4906600,2355040000.0,37177809708.862305
2000-09-12,15.880929946899414,15.943887052734496,15.692058629394168,15.75501573522925,4787400,2355040000.0,37400225262.145996
2000-09-13,15.73926830291748,15.86518244934082,15.644832693099975,15.86518244934082,4186000,2355040000.0,37066606424.10278
2000-09-14,15.43628978729248,15.676313666218007,15.125439189995488,15.566138770973504,12514200,2355040000.0,36353079900.66528
2000-09-15,15.73926830291748,15.880921717643737,15.597614888191222,15.723529034614563,9089400,2355040000.0,37066606424.10278
2000-09-18,15.644828796386719,15.739264382682816,15.361522037498428,15.59761100323867,7709000,2355040000.0,36844197608.64258
2000-09-19,15.487441062927246,15.723530103520648,15.440223254808565,15.581876679164607,5732000,2355040000.0,36473543200.83618
2000-09-20,15.566137313842773,15.566137313842773,15.235612659049348,15.361526813256367,7455800,2355040000.0,36658876019.592285
2000-09-21,15.833708763122559,15.959622948117572,15.487444754386281,15.503184027510658,7402200,2355040000.0,37289017485.50415
2000-09-22,16.085535049438477,16.211449218122926,15.865185254240687,15.928142338582914,8796800,2355040000.0,37882078462.82959
2000-09-25,15.896661758422852,16.13275079443903,15.66057272240667,16.13275079443903,6810200,2355040000.0,37437274307.55615
2000-09-26,15.550405502319336,15.94388742292458,15.219880689010928,15.880930315627742,13506200,2355040000.0,36621826974.18213
2000-09-27,15.550405502319336,15.707798270561433,15.14118430488988,15.518926948670915,9776000,2355040000.0,36621826974.18213
