,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-04-12,0.8176109790802002,0.890578953549676,0.784869555429137,0.890578953549676,941136000,15115799552.0,12358843671.290771
2000-04-13,0.8517563939094543,0.8980631408813641,0.8119984209813498,0.8344502543000548,529827200,15115799552.0,12874978917.469666
2000-04-14,0.8372566103935242,0.8830947865202801,0.815740178163526,0.8180787622280901,667620800,15115799552.0,12655803096.295471
2000-04-17,0.92706298828125,0.9275307150779217,0.8162078905395316,0.8194827275182797,409561600,15115799552.0,14013298302.9375
2000-04-18,0.9495144486427307,0.9495144486427307,0.8933849540973863,0.9242564109098862,390924800,15115799552.0,14352670077.411316
2000-04-19,0.9064817428588867,0.9747717335311405,0.8961912567636438,0.9443689011864203,520150400,15115799552.0,13702196322.60254
2000-04-20,0.8896433711051941,0.9336107804923613,0.8760788969809145,0.9256596263488834,722120000,15115799552.0,13447670870.391663
2000-04-24,0.9018046259880066,0.9018046259880066,0.8587726766457037,0.8606434832567568,443620800,15115799552.0,13631497961.501038
2000-04-25,0.9602722525596619,0.9635470397903687,0.9134985706604054,0.91396629748737,391641600,15115799552.0,14515282885.039368
2000-04-26,0.9078851938247681,0.9579335599809842,0.8980632308185894,0.9476430708141923,366912000,15115799552.0,13723410606.083862
2000-04-27,0.9485783576965332,0.9504500639234759,0.872453811245808,0.8770143715495727,326603200,15115799552.0,14338520314.306152
2000-04-28,0.9284659624099731,0.9541918325628875,0.9078850864311713,0.951385572024542,249580800,15115799552.0,14034505378.64392
2000-05-01,0.9303367733955383,0.9364178199500132,0.9120952324561292,0.9345461138086303,226195200,15115799552.0,14062784182.501404
2000-05-02,0.8821592330932617,0.9448367161890093,0.8793529725014255,0.9223849328098451,236432000,15115799552.0,13334542140.38379
2000-05-03,0.8611111640930176,0.9074170974821485,0.8353854012940434,0.8901109132273922,489798400,15115799552.0,13016383748.419434
2000-05-04,0.8283690214157104,0.8625144675745268,0.8274335680657006,0.8615790142245168,399515200,15115799552.0,12521460082.806274
2000-05-05,0.846611738204956,0.8587730354199884,0.8286031561951239,0.8293046964773254,284076800,15115799552.0,12797213333.076416
2000-05-08,0.8241598606109619,0.8508210379087494,0.8232244070005854,0.8388935547352143,184900800,15115799552.0,12457835251.79956
2000-05-09,0.7890787720680237,0.8325792507987047,0.784869381924584,0.8255627512375515,327140800,15115799552.0,11927556549.318542
2000-05-10,0.7432408928871155,0.785805138022768,0.7390306515317627,0.7787886353121589,535091200,15115799552.0,11234680355.73114
2000-05-11,0.7694343328475952,0.780192549768177,0.7409022961678179,0.7586761658871546,499744000,15115799552.0,11630615143.751099
2000-05-12,0.8054505586624146,0.8269661421173279,0.7840506828883167,0.7932892617435467,306913600,15115799552.0,12175029193.787476
2000-05-15,0.7558699250221252,0.8087246081187338,0.7493210996053126,0.8087246081187338,678932800,15115799552.0,11425578274.019714
2000-05-16,0.790949821472168,0.8162078671302119,0.768966562738813,0.7821798193857594,440451200,15115799552.0,11955838957.063477
2000-05-17,0.7586762309074402,0.7759823752699889,0.7511920013049088,0.7755146483899397,398092800,15115799552.0,11467997831.263733
2000-05-18,0.7539989352226257,0.785337228360834,0.7530634816818316,0.770837348757589,373777600,15115799552.0,11397296767.246643
2000-05-19,0.7034826874732971,0.7427729292056516,0.6988047210447093,0.7427729292056516,740667200,15115799552.0,10633703292.14862
2000-05-22,0.6730790734291077,0.7016119559070083,0.6436115867091147,0.7016119559070083,755507200,15115799552.0,10174128356.60028
2000-05-23,0.6422085165977478,0.698804911398815,0.6408053860796141,0.6772893774783459,517585600,15115799552.0,9707495207.47882
2000-05-24,0.656240701675415,0.6716759874163809,0.6211598391604154,0.6450148076849641,678462400,15115799552.0,9919602904.389404
2000-05-25,0.653083086013794,0.6934260920674176,0.6436115443574578,0.6623216635767906,406750400,15115799552.0,9871873018.986084
2000-05-26,0.6464179754257202,0.6726114797750457,0.6379991914407638,0.6585792738508468,181148800,15115799552.0,9771124543.344849
2000-05-30,0.6553051471710205,0.6595145379530634,0.6118055111631325,0.6557728239511605,713059200,15115799552.0,9905461250.031006
2000-05-31,0.6286439299583435,0.6829017811413725,0.6272407996835009,0.6501603094704222,433507200,15115799552.0,9502455634.831848
2000-06-01,0.6669989824295044,0.670272920796685,0.6015152190712306,0.6118057103080753,903840000,15115799552.0,10082222919.792358
2000-06-02,0.6927244067192078,0.7465145206225906,0.6660631881141498,0.7016117626949131,792848000,15115799552.0,10471083276.745667
2000-06-05,0.6833692193031311,0.7128366933897697,0.6712079284988696,0.6983368196372842,323668800,15115799552.0,10329672138.992859
2000-06-06,0.6950629949569702,0.724062749198918,0.6758860008131137,0.6882812077478716,525481600,15115799552.0,10506432907.782349
2000-06-07,0.7226598858833313,0.7259338740040693,0.6857082147024638,0.7006766234018771,337019200,15115799552.0,10923581979.28363
2000-06-08,0.7095630764961243,0.7371597085775394,0.6969340525380302,0.7306117828272103,238526400,15115799552.0,10725613233.815857
2000-06-09,0.7165795564651489,0.7329502435010666,0.7062890677445077,0.7240628851547407,252358400,15115799552.0,10831672938.588257
2000-06-12,0.6824339032173157,0.7217241401357757,0.6800953699306751,0.7212564134943997,290337600,15115799552.0,10315534088.521912
2000-06-13,0.7072243094444275,0.7086274394975413,0.6599821670611542,0.682433946555155,351456000,15115799552.0,10690260899.863586
2000-06-14,0.6768215894699097,0.7203212295270923,0.6744830055109937,0.7086276102906226,277446400,15115799552.0,10230699478.893188
2000-06-15,0.6913214325904846,0.698804810931356,0.6660633382905611,0.6829018013698044,248572800,15115799552.0,10449876201.039246
2000-06-16,0.6824339032173157,0.7016117446762477,0.6665308976498124,0.6997400387488272,303564800,15115799552.0,10315534088.521912
2000-06-19,0.7231274843215942,0.7324825694818152,0.6721436166240169,0.6777569874650108,394004800,15115799552.0,10930650103.547241
2000-06-20,0.7577403783798218,0.7778528234781701,0.7362240039779767,0.7371594072856658,501390400,15115799552.0,11453851672.04602
2000-06-21,0.8325794339179993,0.8522241581902967,0.7530634845601594,0.7558697952331346,490000000,15115799552.0,12585103834.222107
2000-06-22,0.8045141100883484,0.8625145194425399,0.8017078497898086,0.8344501678527193,467712000,15115799552.0,12160874024.851135
2000-06-23,0.7736435532569885,0.8176109156430329,0.7605468049562379,0.8049818940787006,204965600,15115799552.0,11694240875.729675
2000-06-26,0.810127317905426,0.819482399657556,0.780192165413194,0.7858046848872383,185354400,15115799552.0,12245722149.0578
2000-06-27,0.774578869342804,0.8307075166012267,0.7727080126890946,0.8049817512991216,203470400,15115799552.0,11708378926.200623
2000-06-28,0.81480473279953,0.8288368859503178,0.7708373662231875,0.7979663188830427,286428800,15115799552.0,12316425015.018616
2000-06-29,0.7670955657958984,0.8073212109097293,0.7642884562058061,0.7942244636837664,203660800,15115799552.0,11595262809.798828
2000-06-30,0.7839340567588806,0.8222888989165358,0.7736435687502982,0.7904820313593489,323097600,15115799552.0,11849790063.95343
2000-07-03,0.7979663014411926,0.8129338578666763,0.7801924343512147,0.7801924343512147,70828800,15115799552.0,12061898661.835876
2000-07-05,0.7727081775665283,0.8260305762021714,0.7596114287942143,0.7970308180582509,265216000,15115799552.0,11680101924.286865
2000-07-06,0.7755143642425537,0.7923536248776412,0.7427729450739186,0.7858048514346698,309545600,15115799552.0,11722519679.587158
2000-07-07,0.81480473279953,0.820418103653219,0.7801924514045658,0.7872081033188147,263603200,15115799552.0,12316425015.018616
2000-07-10,0.8550304174423218,0.8718696803351481,0.8045142274881202,0.8096599214152344,397796000,15115799552.0,12924468400.92102
2000-07-11,0.8522241115570068,0.8868371897681503,0.8297722784781475,0.8531594651299268,357896000,15115799552.0,12882048843.677002
2000-07-12,0.8812241554260254,0.8821595093026603,0.8438047045850252,0.8699982102614015,225433600,15115799552.0,13320407693.800293
2000-07-13,0.8456760048866272,0.9074172247586981,0.8194825118057423,0.8756112114356818,445659200,15115799552.0,12783068975.80243
2000-07-14,0.8634501099586487,0.8830948367234759,0.8512888126577438,0.8550305273897049,190276800,15115799552.0,13051738785.287292
2000-07-17,0.8728050589561462,0.8802883868951452,0.8550303440463339,0.8718696054936744,260002400,15115799552.0,13193146319.152649
2000-07-18,0.8569011092185974,0.8812237973378043,0.851288588558277,0.8756112766774838,318404800,15115799552.0,12952745402.834778
2000-07-19,0.7886112332344055,0.8503532666147973,0.774579080091932,0.8260306246951878,457872800,15115799552.0,11920489326.026794
2000-07-20,0.825094997882843,0.8540947498839896,0.8101273952280851,0.8232241412262254,465572800,15115799552.0,12471970599.35492
2000-07-21,0.8017079830169678,0.8325794493576709,0.7923537471606054,0.8136354655700723,196235200,15115799552.0,12118457170.522705
2000-07-24,0.7287408709526062,0.791417509825581,0.7109661538069041,0.7867403918052728,412171200,15115799552.0,11015500930.669495
2000-07-25,0.749320924282074,0.7577405552185983,0.7343533187832267,0.7530634376683862,211607200,15115799552.0,11326584891.5672
2000-07-26,0.749320924282074,0.7670956396412434,0.7371595793213278,0.7460469370009125,210470400,15115799552.0,11326584891.5672
2000-07-27,0.7783206105232239,0.7970307276951074,0.7465145953860096,0.7483854522268072,294985600,15115799552.0,11764938335.859314
2000-07-28,0.7231274843215942,0.7858049711588087,0.7016119525242217,0.7825309836195186,237893600,15115799552.0,10930650103.547241
2000-07-31,0.7605469226837158,0.7727082693542534,0.7296763537799984,0.7357565524939593,155299200,15115799552.0,11496274833.17749
2000-08-01,0.7380949854850769,0.7656916109582645,0.737159532058932,0.7530633893863272,137284000,15115799552.0,11156895850.928772
2000-08-02,0.7072243094444275,0.7474499522400416,0.7062889060623926,0.7334178023868136,162355200,15115799552.0,10690260899.863586
2000-08-03,0.7184504270553589,0.7193858806942055,0.6623217598805409,0.6819664361767348,339897600,15115799552.0,10859952643.417603
2000-08-04,0.709095299243927,0.7670956655481237,0.6931922896820022,0.7404344409311695,263121600,15115799552.0,10718542406.636658
2000-08-07,0.7175150513648987,0.7343534673216499,0.7062891576196003,0.7165796476497035,187348000,15115799552.0,10845813691.974792
2000-08-08,0.6997399926185608,0.718450106202655,0.6931920698715665,0.7175147029416892,176674400,15115799552.0,10577129466.940125
2000-08-09,0.7109660506248474,0.7249982519715936,0.7072243867277076,0.7203211346300725,379640800,15115799552.0,10746820309.522278
2000-08-10,0.7119016051292419,0.7249983548907932,0.7090953443179843,0.7184503796911016,251714400,15115799552.0,10760961963.880676
2000-08-11,0.7137730717658997,0.7184501885268937,0.681966209761103,0.7011440521532482,238056000,15115799552.0,10789250678.42865
